Randomizer Version: 4.6.1-HAL
Random Seed: 60654162711980
Settings String: 322AAgEAQHvAfIB9QEEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBgAyAAIAEVBva2Vtb24gQmxhY2sgKFUpYFYfCOPDOIo=

--Randomized Evolutions--
Bulbasaur       -> Ivysaur        
141|Kabutops     |ROCK/WATER       |  60| 115| 105|  65|  70|  80|Swift Swim  |Battle Armor|Weak Armor  |FULL|
142|Aerodactyl   |ROCK/FLYING      |  80| 105|  65|  60|  75| 130|Rock Head   |Pressure    |Unnerve     |FULL|
143|Snorlax      |NORMAL           | 160| 110|  65|  65| 110|  30|Immunity    |Thick Fat   |Gluttony    |FULL|Leftovers (100%)
144|Articuno     |ICE/FLYING       |  90|  85| 100|  95| 125|  85|Pressure    |--          |Snow Cloak  |FULL|
145|Zapdos       |ELECTRIC/FLYING  |  90|  90|  85| 125|  90| 100|Pressure    |--          |Lightningrod|FULL|
146|Moltres      |FIRE/FLYING      |  90| 100|  90| 125|  85|  90|Pressure    |--          |Flame Body  |FULL|
147|Dratini      |DRAGON           |  41|  64|  45|  50|  50|  50|Shed Skin   |--          |Marvel Scale|BASE|Dragon Scale (rare)
148|Dragonair    |DRAGON           |  61|  84|  65|  70|  70|  70|Shed Skin   |--          |Marvel Scale|MID |Dragon Scale (rare)
149|Dragonite    |DRAGON/FLYING    |  91| 134|  95| 100| 100|  80|Inner Focus |--          |Multiscale  |FULL|Dragon Scale (rare)
150|Mewtwo       |PSYCHIC          | 106| 110|  90| 154|  90| 130|Pressure    |--          |Unnerve     |FULL|
151|Mew          |PSYCHIC          | 100| 100| 100| 100| 100| 100|Synchronize |--          |--          |FULL|Lum Berry (100%)
152|Chikorita    |GRASS            |  45|  49|  65|  49|  65|  45|Overgrow    |--          |Leaf Guard  |BASE|
153|Bayleef      |GRASS            |  60|  62|  80|  63|  80|  60|Overgrow    |--          |Leaf Guard  |MID |
154|Meganium     |GRASS            |  80|  82| 100|  83| 100|  80|Overgrow    |--          |Leaf Guard  |FULL|
155|Cyndaquil    |FIRE             |  39|  52|  43|  60|  50|  65|Blaze       |--          |Flash Fire  |BASE|
156|Quilava      |FIRE             |  58|  64|  58|  80|  65|  80|Blaze       |--          |Flash Fire  |MID |
157|Typhlosion   |FIRE             |  78|  84|  78| 109|  85| 100|Blaze       |--          |Flash Fire  |FULL|
158|Totodile     |WATER            |  50|  65|  64|  44|  48|  43|Torrent     |--          |Sheer Force |BASE|
159|Croconaw     |WATER            |  65|  80|  80|  59|  63|  58|Torrent     |--          |Sheer Force |MID |
160|Feraligatr   |WATER            |  85| 105| 100|  79|  83|  78|Torrent     |--          |Sheer Force |FULL|
161|Sentret      |NORMAL           |  35|  46|  34|  35|  45|  20|Run Away    |Keen Eye    |Frisk       |BASE|Oran Berry (rare)
162|Furret       |NORMAL           |  85|  76|  64|  45|  55|  90|Run Away    |Keen Eye    |Frisk       |FULL|Oran Berry (common), Sitrus Berry (rare)
163|Hoothoot     |NORMAL/FLYING    |  60|  30|  30|  36|  56|  50|Insomnia    |Keen Eye    |Tinted Lens |BASE|
164|Noctowl      |NORMAL/FLYING    | 100|  50|  50|  76|  96|  70|Insomnia    |Keen Eye    |Tinted Lens |FULL|
165|Ledyba       |BUG/FLYING       |  40|  20|  30|  40|  80|  55|Swarm       |Early Bird  |Rattled     |BASE|
166|Ledian       |BUG/FLYING       |  55|  35|  50|  55| 110|  85|Swarm       |Early Bird  |Iron Fist   |FULL|
167|Spinarak     |BUG/POISON       |  40|  60|  40|  40|  40|  30|Swarm       |Insomnia    |Sniper      |BASE|
168|Ariados      |BUG/POISON       |  70|  90|  70|  60|  60|  40|Swarm       |Insomnia    |Sniper      |FULL|
169|Crobat       |POISON/FLYING    |  85|  90|  80|  70|  80| 130|Inner Focus |--          |Infiltrator |FULL|
170|Chinchou     |WATER/ELECTRIC   |  75|  38|  38|  56|  56|  67|Volt Absorb |Illuminate  |Water Absorb|BASE|DeepSeaScale (rare)
171|Lanturn      |WATER/ELECTRIC   | 125|  58|  58|  76|  76|  67|Volt Absorb |Illuminate  |Water Absorb|FULL|DeepSeaScale (rare)
172|Pichu        |ELECTRIC         |  20|  40|  15|  35|  35|  60|Static      |--          |Lightningrod|BASE|Oran Berry (common)
173|Cleffa       |NORMAL           |  50|  25|  28|  45|  55|  15|Cute Charm  |Magic Guard |Friend Guard|BASE|Leppa Berry (common), Moon Stone (rare), Comet Shard (dark grass only)
174|Igglybuff    |NORMAL           |  90|  30|  15|  40|  20|  15|Cute Charm  |--          |Friend Guard|BASE|
175|Togepi       |NORMAL           |  35|  20|  65|  40|  65|  20|Hustle      |Serene Grace|Super Luck  |BASE|
176|Togetic      |NORMAL/FLYING    |  55|  40|  85|  80| 105|  40|Hustle      |Serene Grace|Super Luck  |MID |
177|Natu         |PSYCHIC/FLYING   |  40|  50|  45|  70|  45|  70|Synchronize |Early Bird  |Magic Bounce|BASE|
178|Xatu         |PSYCHIC/FLYING   |  65|  75|  70|  95|  70|  95|Synchronize |Early Bird  |Magic Bounce|FULL|
179|Mareep       |ELECTRIC         |  55|  40|  40|  65|  45|  35|Static      |--          |Plus        |BASE|
180|Flaaffy      |ELECTRIC         |  70|  55|  55|  80|  60|  45|Static      |--          |Plus        |MID |
181|Ampharos     |ELECTRIC         |  90|  75|  75| 115|  90|  55|Static      |--          |Plus        |FULL|
182|Bellossom    |GRASS            |  75|  80|  85|  90| 100|  50|Chlorophyll |--          |Healer      |FULL|
183|Marill       |WATER            |  70|  20|  50|  20|  50|  40|Thick Fat   |Huge Power  |Sap Sipper  |MID |
184|Azumarill    |WATER            | 100|  50|  80|  50|  80|  50|Thick Fat   |Huge Power  |Sap Sipper  |FULL|
185|Sudowoodo    |ROCK             |  70| 100| 115|  30|  65|  30|Sturdy      |Rock Head   |Rattled     |FULL|
186|Politoed     |WATER            |  90|  75|  75|  90| 100|  70|Water Absorb|Damp        |Drizzle     |FULL|King's Rock (rare)
187|Hoppip       |GRASS/FLYING     |  35|  35|  40|  35|  55|  50|Chlorophyll |Leaf Guard  |Infiltrator |BASE|
188|Skiploom     |GRASS/FLYING     |  55|  45|  50|  45|  65|  80|Chlorophyll |Leaf Guard  |Infiltrator |MID |
189|Jumpluff     |GRASS/FLYING     |  75|  55|  70|  55|  85| 110|Chlorophyll |Leaf Guard  |Infiltrator |FULL|
190|Aipom        |NORMAL           |  55|  70|  55|  40|  55|  85|Run Away    |Pickup      |Skill Link  |BASE|
191|Sunkern      |GRASS            |  30|  30|  30|  30|  30|  30|Chlorophyll |Solar Power |Early Bird  |BASE|Coba Berry (rare)
192|Sunflora     |GRASS            |  75|  75|  55| 105|  85|  30|Chlorophyll |Solar Power |Early Bird  |FULL|
193|Yanma        |BUG/FLYING       |  65|  65|  45|  75|  45|  95|Speed Boost |Compoundeyes|Frisk       |BASE|Wide Lens (rare)
194|Wooper       |WATER/GROUND     |  55|  45|  45|  25|  25|  15|Damp        |Water Absorb|Unaware     |BASE|
195|Quagsire     |WATER/GROUND     |  95|  85|  85|  65|  65|  35|Damp        |Water Absorb|Unaware     |FULL|
196|Espeon       |PSYCHIC          |  65|  65|  60| 130|  95| 110|Synchronize |--          |Magic Bounce|FULL|
197|Umbreon      |DARK             |  95|  65| 110|  60| 130|  65|Synchronize |--          |Inner Focus |FULL|
198|Murkrow      |DARK/FLYING      |  60|  85|  42|  85|  42|  91|Insomnia    |Super Luck  |Prankster   |BASE|
199|Slowking     |WATER/PSYCHIC    |  95|  75|  80| 100| 110|  30|Oblivious   |Own Tempo   |Regenerator |FULL|King's Rock (rare)
200|Misdreavus   |GHOST            |  60|  60|  60|  85|  85|  85|Levitate    |--          |--          |BASE|
201|Unown        |PSYCHIC          |  48|  72|  48|  72|  48|  48|Levitate    |--          |--          |FULL|
202|Wobbuffet    |PSYCHIC          | 190|  33|  58|  33|  58|  33|Shadow Tag  |--          |Telepathy   |FULL|
203|Girafarig    |NORMAL/PSYCHIC   |  70|  80|  65|  90|  65|  85|Inner Focus |Early Bird  |Sap Sipper  |FULL|Persim Berry (rare)
204|Pineco       |BUG              |  50|  65|  90|  35|  35|  15|Sturdy      |--          |Overcoat    |BASE|
205|Forretress   |BUG/STEEL        |  75|  90| 140|  60|  60|  40|Sturdy      |--          |Overcoat    |FULL|
206|Dunsparce    |NORMAL           | 100|  70|  70|  65|  65|  45|Serene Grace|Run Away    |Rattled     |FULL|
207|Gligar       |GROUND/FLYING    |  65|  75| 105|  35|  65|  85|Hyper Cutter|Sand Veil   |Immunity    |BASE|
208|Steelix      |STEEL/GROUND     |  75|  85| 200|  55|  65|  30|Rock Head   |Sturdy      |Sheer Force |FULL|Metal Coat (rare)
209|Snubbull     |NORMAL           |  60|  80|  50|  40|  40|  30|Intimidate  |Run Away    |Rattled     |BASE|
210|Granbull     |NORMAL           |  90| 120|  75|  60|  60|  45|Intimidate  |Quick Feet  |Rattled     |FULL|
211|Qwilfish     |WATER/POISON     |  65|  95|  75|  55|  55|  85|Poison Point|Swift Swim  |Intimidate  |FULL|Poison Barb (rare)
212|Scizor       |BUG/STEEL        |  70| 130| 100|  55|  80|  65|Swarm       |Technician  |Light Metal |FULL|
213|Shuckle      |BUG/ROCK         |  20|  10| 230|  10| 230|   5|Sturdy      |Gluttony    |Contrary    |FULL|Berry Juice (100%)
214|Heracross    |BUG/FIGHTING     |  80| 125|  75|  40|  95|  85|Swarm       |Guts        |Moxie       |FULL|
215|Sneasel      |DARK/ICE         |  55|  95|  55|  35|  75| 115|Inner Focus |Keen Eye    |Pickpocket  |BASE|Grip Claw (common), Quick Claw (rare)
216|Teddiursa    |NORMAL           |  60|  80|  50|  50|  50|  40|Pickup      |Quick Feet  |Honey Gather|BASE|
217|Ursaring     |NORMAL           |  90| 130|  75|  75|  75|  55|Guts        |Quick Feet  |Unnerve     |FULL|
218|Slugma       |FIRE             |  40|  40|  40|  70|  40|  20|Magma Armor |Flame Body  |Weak Armor  |BASE|
219|Magcargo     |FIRE/ROCK        |  50|  50| 120|  80|  80|  30|Magma Armor |Flame Body  |Weak Armor  |FULL|
220|Swinub       |ICE/GROUND       |  50|  50|  40|  30|  30|  50|Oblivious   |Snow Cloak  |Thick Fat   |BASE|
221|Piloswine    |ICE/GROUND       | 100| 100|  80|  60|  60|  50|Oblivious   |Snow Cloak  |Thick Fat   |MID |
222|Corsola      |WATER/ROCK       |  55|  55|  85|  65|  85|  35|Hustle      |Natural Cure|Regenerator |FULL|Hard Stone (rare)
223|Remoraid     |WATER            |  35|  65|  35|  65|  35|  65|Hustle      |Sniper      |Moody       |BASE|
224|Octillery    |WATER            |  75| 105|  75| 105|  75|  45|Suction Cups|Sniper      |Moody       |FULL|
225|Delibird     |ICE/FLYING       |  45|  55|  45|  65|  45|  75|Vital Spirit|Hustle      |Insomnia    |FULL|
226|Mantine      |WATER/FLYING     |  65|  40|  70|  80| 140|  70|Swift Swim  |Water Absorb|Water Veil  |FULL|
227|Skarmory     |STEEL/FLYING     |  65|  80| 140|  40|  70|  70|Keen Eye    |Sturdy      |Weak Armor  |FULL|
228|Houndour     |DARK/FIRE        |  45|  60|  30|  80|  50|  65|Early Bird  |Flash Fire  |Unnerve     |BASE|
229|Houndoom     |DARK/FIRE        |  75|  90|  50| 110|  80|  95|Early Bird  |Flash Fire  |Unnerve     |FULL|
230|Kingdra      |WATER/DRAGON     |  75|  95|  95|  95|  95|  85|Swift Swim  |Sniper      |Damp        |FULL|Dragon Scale (rare)
231|Phanpy       |GROUND           |  90|  60|  60|  40|  40|  40|Pickup      |--          |Sand Veil   |BASE|Passho Berry (rare)
232|Donphan      |GROUND           |  90| 120| 120|  60|  60|  50|Sturdy      |--          |Sand Veil   |FULL|Passho Berry (rare)
233|Porygon2     |NORMAL           |  85|  80|  90| 105|  95|  60|Trace       |Download    |Analytic    |MID |
234|Stantler     |NORMAL           |  73|  95|  62|  85|  65|  85|Intimidate  |Frisk       |Sap Sipper  |FULL|
235|Smeargle     |NORMAL           |  55|  20|  35|  20|  45|  75|Own Tempo   |Technician  |Moody       |FULL|
236|Tyrogue      |FIGHTING         |  35|  35|  35|  35|  35|  35|Guts        |Steadfast   |Vital Spirit|BASE|
237|Hitmontop    |FIGHTING         |  50|  95|  95|  35| 110|  70|Intimidate  |Technician  |Steadfast   |FULL|
238|Smoochum     |ICE/PSYCHIC      |  45|  30|  15|  85|  65|  65|Oblivious   |Forewarn    |Hydration   |BASE|Aspear Berry (100%)
239|Elekid       |ELECTRIC         |  45|  63|  37|  65|  55|  95|Static      |--          |Vital Spirit|BASE|
240|Magby        |FIRE             |  45|  75|  37|  70|  55|  83|Flame Body  |--          |Vital Spirit|BASE|
241|Miltank      |NORMAL           |  95|  80| 105|  40|  70| 100|Thick Fat   |Scrappy     |Sap Sipper  |FULL|Moomoo Milk (100%)
242|Blissey      |NORMAL           | 255|  10|  10|  75| 135|  55|Natural Cure|Serene Grace|Healer      |FULL|Lucky Egg (100%)
243|Raikou       |ELECTRIC         |  90|  85|  75| 115| 100| 115|Pressure    |--          |Volt Absorb |FULL|
244|Entei        |FIRE             | 115| 115|  85|  90|  75| 100|Pressure    |--          |Flash Fire  |FULL|
245|Suicune      |WATER            | 100|  75| 115|  90| 115|  85|Pressure    |--          |Water Absorb|FULL|
246|Larvitar     |ROCK/GROUND      |  50|  64|  50|  45|  50|  41|Guts        |--          |Sand Veil   |BASE|
247|Pupitar      |ROCK/GROUND      |  70|  84|  70|  65|  70|  51|Shed Skin   |--          |Shed Skin   |MID |
248|Tyranitar    |ROCK/DARK        | 100| 134| 110|  95| 100|  61|Sand Stream |--          |Unnerve     |FULL|
249|Lugia        |PSYCHIC/FLYING   | 106|  90| 130|  90| 154| 110|Pressure    |--          |Multiscale  |FULL|
250|Ho-Oh        |FIRE/FLYING      | 106| 130|  90| 110| 154|  90|Pressure    |--          |Regenerator |FULL|Sacred Ash (100%)
251|Celebi       |PSYCHIC/GRASS    | 100| 100| 100| 100| 100| 100|Natural Cure|--          |--          |FULL|Lum Berry (100%)
252|Treecko      |GRASS            |  40|  45|  35|  65|  55|  70|Overgrow    |--          |Unburden    |BASE|
253|Grovyle      |GRASS            |  50|  65|  45|  85|  65|  95|Overgrow    |--          |Unburden    |MID |
254|Sceptile     |GRASS            |  70|  85|  65| 105|  85| 120|Overgrow    |--          |Unburden    |FULL|
255|Torchic      |FIRE             |  45|  60|  40|  70|  50|  45|Blaze       |--          |Speed Boost |BASE|
256|Combusken    |FIRE/FIGHTING    |  60|  85|  60|  85|  60|  55|Blaze       |--          |Speed Boost |MID |
257|Blaziken     |FIRE/FIGHTING    |  80| 120|  70| 110|  70|  80|Blaze       |--          |Speed Boost |FULL|
258|Mudkip       |WATER            |  50|  70|  50|  50|  50|  40|Torrent     |--          |Damp        |BASE|
259|Marshtomp    |WATER/GROUND     |  70|  85|  70|  60|  70|  50|Torrent     |--          |Damp        |MID |
260|Swampert     |WATER/GROUND     | 100| 110|  90|  85|  90|  60|Torrent     |--          |Damp        |FULL|
261|Poochyena    |DARK             |  35|  55|  35|  30|  30|  35|Run Away    |Quick Feet  |Rattled     |BASE|Pecha Berry (rare)
262|Mightyena    |DARK             |  70|  90|  70|  60|  60|  70|Intimidate  |Quick Feet  |Moxie       |FULL|Pecha Berry (rare)
263|Zigzagoon    |NORMAL           |  38|  30|  41|  30|  41|  60|Pickup      |Gluttony    |Quick Feet  |BASE|Oran Berry (rare)
264|Linoone      |NORMAL           |  78|  70|  61|  50|  61| 100|Pickup      |Gluttony    |Quick Feet  |FULL|Oran Berry (common), Sitrus Berry (rare)
265|Wurmple      |BUG              |  45|  45|  35|  20|  30|  20|Shield Dust |--          |Run Away    |BASE|
266|Silcoon      |BUG              |  50|  35|  55|  25|  25|  15|Shed Skin   |--          |Shed Skin   |MID |
267|Beautifly    |BUG/FLYING       |  60|  70|  50|  90|  50|  65|Swarm       |--          |Rivalry     |FULL|Shed Shell (rare)
268|Cascoon      |BUG              |  50|  35|  55|  25|  25|  15|Shed Skin   |--          |Shed Skin   |MID |
269|Dustox       |BUG/POISON       |  60|  50|  70|  50|  90|  65|Shield Dust |--          |Compoundeyes|FULL|Shed Shell (rare)
270|Lotad        |WATER/GRASS      |  40|  30|  30|  40|  50|  30|Swift Swim  |Rain Dish   |Own Tempo   |BASE|
271|Lombre       |WATER/GRASS      |  60|  50|  50|  60|  70|  50|Swift Swim  |Rain Dish   |Own Tempo   |MID |
272|Ludicolo     |WATER/GRASS      |  80|  70|  70|  90| 100|  70|Swift Swim  |Rain Dish   |Own Tempo   |FULL|
273|Seedot       |GRASS            |  40|  40|  50|  30|  30|  30|Chlorophyll |Early Bird  |Pickpocket  |BASE|
274|Nuzleaf      |GRASS/DARK       |  70|  70|  40|  60|  40|  60|Chlorophyll |Early Bird  |Pickpocket  |MID |
275|Shiftry      |GRASS/DARK       |  90| 100|  60|  90|  60|  80|Chlorophyll |Early Bird  |Pickpocket  |FULL|
276|Taillow      |NORMAL/FLYING    |  40|  55|  30|  30|  30|  85|Guts        |--          |Scrappy     |BASE|Charti Berry (rare)
277|Swellow      |NORMAL/FLYING    |  60|  85|  60|  50|  50| 125|Guts        |--          |Scrappy     |FULL|Charti Berry (rare)
278|Wingull      |WATER/FLYING     |  40|  30|  30|  55|  30|  85|Keen Eye    |--          |Rain Dish   |BASE|
279|Pelipper     |WATER/FLYING     |  60|  50| 100|  85|  70|  65|Keen Eye    |--          |Rain Dish   |FULL|
280|Ralts        |PSYCHIC          |  28|  25|  25|  45|  35|  40|Synchronize |Trace       |Telepathy   |BASE|
281|Kirlia       |PSYCHIC          |  38|  35|  35|  65|  55|  50|Synchronize |Trace       |Telepathy   |MID |
282|Gardevoir    |PSYCHIC          |  68|  65|  65| 125| 115|  80|Synchronize |Trace       |Telepathy   |FULL|
283|Surskit      |BUG/WATER        |  40|  30|  32|  50|  52|  65|Swift Swim  |--          |Rain Dish   |BASE|
284|Masquerain   |BUG/FLYING       |  70|  60|  62|  80|  82|  60|Intimidate  |--          |Unnerve     |FULL|SilverPowder (rare)
285|Shroomish    |GRASS            |  60|  40|  60|  40|  60|  35|Effect Spore|Poison Heal |Quick Feet  |BASE|Kebia Berry (rare)
286|Breloom      |GRASS/FIGHTING   |  60| 130|  80|  60|  60|  70|Effect Spore|Poison Heal |Technician  |FULL|Kebia Berry (rare)
287|Slakoth      |NORMAL           |  60|  60|  60|  35|  35|  30|Truant      |--          |--          |BASE|
288|Vigoroth     |NORMAL           |  80|  80|  80|  55|  55|  90|Vital Spirit|--          |--          |MID |
