Randomizer Version: 4.6.1-HAL
Random Seed: 203381057898051
Settings String: 322AAgEAQGYAJsAngAEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBQAyAAIAFVBva2Vtb24gSGVhcnRHb2xkIChVKYdhIXnjwziK

--Randomized Evolutions--
BULBASAUR       -> IVYSAUR        
162|FURRET       |NORMAL           |  85|  76|  64|  45|  55|  90|Run Away    |Keen Eye    |FULL|Oran Berry (common), Sitrus Berry (rare)
163|HOOTHOOT     |NORMAL/FLYING    |  60|  30|  30|  36|  56|  50|Insomnia    |Keen Eye    |BASE|
164|NOCTOWL      |NORMAL/FLYING    | 100|  50|  50|  76|  96|  70|Insomnia    |Keen Eye    |FULL|
165|LEDYBA       |BUG/FLYING       |  40|  20|  30|  40|  80|  55|Swarm       |Early Bird  |BASE|
166|LEDIAN       |BUG/FLYING       |  55|  35|  50|  55| 110|  85|Swarm       |Early Bird  |FULL|
167|SPINARAK     |BUG/POISON       |  40|  60|  40|  40|  40|  30|Swarm       |Insomnia    |BASE|
168|ARIADOS      |BUG/POISON       |  70|  90|  70|  60|  60|  40|Swarm       |Insomnia    |FULL|
169|CROBAT       |POISON/FLYING    |  85|  90|  80|  70|  80| 130|Inner Focus | -          |FULL|
170|CHINCHOU     |WATER/ELECTRIC   |  75|  38|  38|  56|  56|  67|Volt Absorb |Illuminate  |BASE|DeepSeaScale (rare)
171|LANTURN      |WATER/ELECTRIC   | 125|  58|  58|  76|  76|  67|Volt Absorb |Illuminate  |FULL|DeepSeaScale (rare)
172|PICHU        |ELECTRIC         |  20|  40|  15|  35|  35|  60|Static      | -          |BASE|Oran Berry (rare)
173|CLEFFA       |NORMAL           |  50|  25|  28|  45|  55|  15|Cute Charm  |Magic Guard |BASE|Leppa Berry (common), Moon Stone (rare)
174|IGGLYBUFF    |NORMAL           |  90|  30|  15|  40|  20|  15|Cute Charm  | -          |BASE|
175|TOGEPI       |NORMAL           |  35|  20|  65|  40|  65|  20|Hustle      |Serene Grace|BASE|
176|TOGETIC      |NORMAL/FLYING    |  55|  40|  85|  80| 105|  40|Hustle      |Serene Grace|MID |
177|NATU         |PSYCHIC/FLYING   |  40|  50|  45|  70|  45|  70|Synchronize |Early Bird  |BASE|
178|XATU         |PSYCHIC/FLYING   |  65|  75|  70|  95|  70|  95|Synchronize |Early Bird  |FULL|
179|MAREEP       |ELECTRIC         |  55|  40|  40|  65|  45|  35|Static      | -          |BASE|
180|FLAAFFY      |ELECTRIC         |  70|  55|  55|  80|  60|  45|Static      | -          |MID |
181|AMPHAROS     |ELECTRIC         |  90|  75|  75| 115|  90|  55|Static      | -          |FULL|
182|BELLOSSOM    |GRASS            |  75|  80|  85|  90| 100|  50|Chlorophyll | -          |FULL|
183|MARILL       |WATER            |  70|  20|  50|  20|  50|  40|Thick Fat   |Huge Power  |MID |
184|AZUMARILL    |WATER            | 100|  50|  80|  50|  80|  50|Thick Fat   |Huge Power  |FULL|
185|SUDOWOODO    |ROCK             |  70| 100| 115|  30|  65|  30|Sturdy      |Rock Head   |FULL|
186|POLITOED     |WATER            |  90|  75|  75|  90| 100|  70|Water Absorb|Damp        |FULL|King’s Rock (rare)
187|HOPPIP       |GRASS/FLYING     |  35|  35|  40|  35|  55|  50|Chlorophyll |Leaf Guard  |BASE|
188|SKIPLOOM     |GRASS/FLYING     |  55|  45|  50|  45|  65|  80|Chlorophyll |Leaf Guard  |MID |
189|JUMPLUFF     |GRASS/FLYING     |  75|  55|  70|  55|  85| 110|Chlorophyll |Leaf Guard  |FULL|
190|AIPOM        |NORMAL           |  55|  70|  55|  40|  55|  85|Run Away    |Pickup      |BASE|
191|SUNKERN      |GRASS            |  30|  30|  30|  30|  30|  30|Chlorophyll |Solar Power |BASE|Coba Berry (rare)
192|SUNFLORA     |GRASS            |  75|  75|  55| 105|  85|  30|Chlorophyll |Solar Power |FULL|
193|YANMA        |BUG/FLYING       |  65|  65|  45|  75|  45|  95|Speed Boost |Compoundeyes|BASE|Wide Lens (rare)
194|WOOPER       |WATER/GROUND     |  55|  45|  45|  25|  25|  15|Damp        |Water Absorb|BASE|
195|QUAGSIRE     |WATER/GROUND     |  95|  85|  85|  65|  65|  35|Damp        |Water Absorb|FULL|
196|ESPEON       |PSYCHIC          |  65|  65|  60| 130|  95| 110|Synchronize |--          |FULL|
197|UMBREON      |DARK             |  95|  65| 110|  60| 130|  65|Synchronize |--          |FULL|
198|MURKROW      |DARK/FLYING      |  60|  85|  42|  85|  42|  91|Insomnia    |Super Luck  |BASE|
199|SLOWKING     |WATER/PSYCHIC    |  95|  75|  80| 100| 110|  30|Oblivious   |Own Tempo   |FULL|King’s Rock (rare)
200|MISDREAVUS   |GHOST            |  60|  60|  60|  85|  85|  85|Levitate    | -          |BASE|
201|UNOWN        |PSYCHIC          |  48|  72|  48|  72|  48|  48|Levitate    | -          |FULL|
202|WOBBUFFET    |PSYCHIC          | 190|  33|  58|  33|  58|  33|Shadow Tag  | -          |FULL|
203|GIRAFARIG    |NORMAL/PSYCHIC   |  70|  80|  65|  90|  65|  85|Inner Focus |Early Bird  |FULL|Persim Berry (rare)
204|PINECO       |BUG              |  50|  65|  90|  35|  35|  15|Sturdy      | -          |BASE|
205|FORRETRESS   |BUG/STEEL        |  75|  90| 140|  60|  60|  40|Sturdy      | -          |FULL|
206|DUNSPARCE    |NORMAL           | 100|  70|  70|  65|  65|  45|Serene Grace|Run Away    |FULL|
207|GLIGAR       |GROUND/FLYING    |  65|  75| 105|  35|  65|  85|Hyper Cutter|Sand Veil   |BASE|
208|STEELIX      |STEEL/GROUND     |  75|  85| 200|  55|  65|  30|Rock Head   |Sturdy      |FULL|Metal Coat (rare)
209|SNUBBULL     |NORMAL           |  60|  80|  50|  40|  40|  30|Intimidate  |Run Away    |BASE|
210|GRANBULL     |NORMAL           |  90| 120|  75|  60|  60|  45|Intimidate  |Quick Feet  |FULL|
211|QWILFISH     |WATER/POISON     |  65|  95|  75|  55|  55|  85|Poison Point|Swift Swim  |FULL|Poison Barb (rare)
212|SCIZOR       |BUG/STEEL        |  70| 130| 100|  55|  80|  65|Swarm       |Technician  |FULL|
213|SHUCKLE      |BUG/ROCK         |  20|  10| 230|  10| 230|   5|Sturdy      |Gluttony    |FULL|Berry Juice (100%)
214|HERACROSS    |BUG/FIGHTING     |  80| 125|  75|  40|  95|  85|Swarm       |Guts        |FULL|
215|SNEASEL      |DARK/ICE         |  55|  95|  55|  35|  75| 115|Inner Focus |Keen Eye    |BASE|Grip Claw (common), Quick Claw (rare)
216|TEDDIURSA    |NORMAL           |  60|  80|  50|  50|  50|  40|Pickup      |Quick Feet  |BASE|
217|URSARING     |NORMAL           |  90| 130|  75|  75|  75|  55|Guts        |Quick Feet  |FULL|
218|SLUGMA       |FIRE             |  40|  40|  40|  70|  40|  20|Magma Armor |Flame Body  |BASE|
219|MAGCARGO     |FIRE/ROCK        |  50|  50| 120|  80|  80|  30|Magma Armor |Flame Body  |FULL|
220|SWINUB       |ICE/GROUND       |  50|  50|  40|  30|  30|  50|Oblivious   |Snow Cloak  |BASE|
221|PILOSWINE    |ICE/GROUND       | 100| 100|  80|  60|  60|  50|Oblivious   |Snow Cloak  |MID |
222|CORSOLA      |WATER/ROCK       |  55|  55|  85|  65|  85|  35|Hustle      |Natural Cure|FULL|Hard Stone (rare)
223|REMORAID     |WATER            |  35|  65|  35|  65|  35|  65|Hustle      |Sniper      |BASE|
224|OCTILLERY    |WATER            |  75| 105|  75| 105|  75|  45|Suction Cups|Sniper      |FULL|
225|DELIBIRD     |ICE/FLYING       |  45|  55|  45|  65|  45|  75|Vital Spirit|Hustle      |FULL|
226|MANTINE      |WATER/FLYING     |  65|  40|  70|  80| 140|  70|Swift Swim  |Water Absorb|FULL|
227|SKARMORY     |STEEL/FLYING     |  65|  80| 140|  40|  70|  70|Keen Eye    |Sturdy      |FULL|
228|HOUNDOUR     |DARK/FIRE        |  45|  60|  30|  80|  50|  65|Early Bird  |Flash Fire  |BASE|
229|HOUNDOOM     |DARK/FIRE        |  75|  90|  50| 110|  80|  95|Early Bird  |Flash Fire  |FULL|
230|KINGDRA      |WATER/DRAGON     |  75|  95|  95|  95|  95|  85|Swift Swim  |Sniper      |FULL|Dragon Scale (rare)
231|PHANPY       |GROUND           |  90|  60|  60|  40|  40|  40|Pickup      | -          |BASE|Passho Berry (rare)
232|DONPHAN      |GROUND           |  90| 120| 120|  60|  60|  50|Sturdy      | -          |FULL|Passho Berry (rare)
233|PORYGON2     |NORMAL           |  85|  80|  90| 105|  95|  60|Trace       |Download    |MID |
234|STANTLER     |NORMAL           |  73|  95|  62|  85|  65|  85|Intimidate  |Frisk       |FULL|
235|SMEARGLE     |NORMAL           |  55|  20|  35|  20|  45|  75|Own Tempo   |Technician  |FULL|
236|TYROGUE      |FIGHTING         |  35|  35|  35|  35|  35|  35|Guts        |Steadfast   |BASE|
237|HITMONTOP    |FIGHTING         |  50|  95|  95|  35| 110|  70|Intimidate  |Technician  |FULL|
238|SMOOCHUM     |ICE/PSYCHIC      |  45|  30|  15|  85|  65|  65|Oblivious   |Forewarn    |BASE|Aspear Berry (100%)
239|ELEKID       |ELECTRIC         |  45|  63|  37|  65|  55|  95|Static      | -          |BASE|
240|MAGBY        |FIRE             |  45|  75|  37|  70|  55|  83|Flame Body  | -          |BASE|
241|MILTANK      |NORMAL           |  95|  80| 105|  40|  70| 100|Thick Fat   |Scrappy     |FULL|Moomoo Milk (100%)
242|BLISSEY      |NORMAL           | 255|  10|  10|  75| 135|  55|Natural Cure|Serene Grace|FULL|Oval Stone (common), Lucky Egg (rare)
243|RAIKOU       |ELECTRIC         |  90|  85|  75| 115| 100| 115|Pressure    | -          |FULL|
244|ENTEI        |FIRE             | 115| 115|  85|  90|  75| 100|Pressure    | -          |FULL|
245|SUICUNE      |WATER            | 100|  75| 115|  90| 115|  85|Pressure    | -          |FULL|
246|LARVITAR     |ROCK/GROUND      |  50|  64|  50|  45|  50|  41|Guts        | -          |BASE|
247|PUPITAR      |ROCK/GROUND      |  70|  84|  70|  65|  70|  51|Shed Skin   | -          |MID |
248|TYRANITAR    |ROCK/DARK        | 100| 134| 110|  95| 100|  61|Sand Stream | -          |FULL|
249|LUGIA        |PSYCHIC/FLYING   | 106|  90| 130|  90| 154| 110|Pressure    | -          |FULL|
250|HO-OH        |FIRE/FLYING      | 106| 130|  90| 110| 154|  90|Pressure    | -          |FULL|Sacred Ash (100%)
251|CELEBI       |PSYCHIC/GRASS    | 100| 100| 100| 100| 100| 100|Natural Cure| -          |FULL|Lum Berry (100%)
252|TREECKO      |GRASS            |  40|  45|  35|  65|  55|  70|Overgrow    | -          |BASE|
253|GROVYLE      |GRASS            |  50|  65|  45|  85|  65|  95|Overgrow    | -          |MID |
254|SCEPTILE     |GRASS            |  70|  85|  65| 105|  85| 120|Overgrow    | -          |FULL|
255|TORCHIC      |FIRE             |  45|  60|  40|  70|  50|  45|Blaze       | -          |BASE|
256|COMBUSKEN    |FIRE/FIGHTING    |  60|  85|  60|  85|  60|  55|Blaze       | -          |MID |
257|BLAZIKEN     |FIRE/FIGHTING    |  80| 120|  70| 110|  70|  80|Blaze       | -          |FULL|
258|MUDKIP       |WATER            |  50|  70|  50|  50|  50|  40|Torrent     | -          |BASE|
259|MARSHTOMP    |WATER/GROUND     |  70|  85|  70|  60|  70|  50|Torrent     | -          |MID |
260|SWAMPERT     |WATER/GROUND     | 100| 110|  90|  85|  90|  60|Torrent     | -          |FULL|
261|POOCHYENA    |DARK             |  35|  55|  35|  30|  30|  35|Run Away    |Quick Feet  |BASE|Pecha Berry (rare)
262|MIGHTYENA    |DARK             |  70|  90|  70|  60|  60|  70|Intimidate  |Quick Feet  |FULL|Pecha Berry (rare)
263|ZIGZAGOON    |NORMAL           |  38|  30|  41|  30|  41|  60|Pickup      |Gluttony    |BASE|Oran Berry (rare)
264|LINOONE      |NORMAL           |  78|  70|  61|  50|  61| 100|Pickup      |Gluttony    |FULL|Oran Berry (common), Sitrus Berry (rare)
265|WURMPLE      |BUG              |  45|  45|  35|  20|  30|  20|Shield Dust | -          |BASE|
266|SILCOON      |BUG              |  50|  35|  55|  25|  25|  15|Shed Skin   | -          |MID |
267|BEAUTIFLY    |BUG/FLYING       |  60|  70|  50|  90|  50|  65|Swarm       | -          |FULL|Shed Shell (rare)
268|CASCOON      |BUG              |  50|  35|  55|  25|  25|  15|Shed Skin   | -          |MID |
269|DUSTOX       |BUG/POISON       |  60|  50|  70|  50|  90|  65|Shield Dust | -          |FULL|Shed Shell (rare)
270|LOTAD        |WATER/GRASS      |  40|  30|  30|  40|  50|  30|Swift Swim  |Rain Dish   |BASE|
271|LOMBRE       |WATER/GRASS      |  60|  50|  50|  60|  70|  50|Swift Swim  |Rain Dish   |MID |
272|LUDICOLO     |WATER/GRASS      |  80|  70|  70|  90| 100|  70|Swift Swim  |Rain Dish   |FULL|
273|SEEDOT       |GRASS            |  40|  40|  50|  30|  30|  30|Chlorophyll |Early Bird  |BASE|
274|NUZLEAF      |GRASS/DARK       |  70|  70|  40|  60|  40|  60|Chlorophyll |Early Bird  |MID |
275|SHIFTRY      |GRASS/DARK       |  90| 100|  60|  90|  60|  80|Chlorophyll |Early Bird  |FULL|
276|TAILLOW      |NORMAL/FLYING    |  40|  55|  30|  30|  30|  85|Guts        | -          |BASE|Charti Berry (rare)
277|SWELLOW      |NORMAL/FLYING    |  60|  85|  60|  50|  50| 125|Guts        | -          |FULL|Charti Berry (rare)
278|WINGULL      |WATER/FLYING     |  40|  30|  30|  55|  30|  85|Keen Eye    | -          |BASE|
279|PELIPPER     |WATER/FLYING     |  60|  50| 100|  85|  70|  65|Keen Eye    | -          |FULL|
280|RALTS        |PSYCHIC          |  28|  25|  25|  45|  35|  40|Synchronize |Trace       |BASE|
281|KIRLIA       |PSYCHIC          |  38|  35|  35|  65|  55|  50|Synchronize |Trace       |MID |
282|GARDEVOIR    |PSYCHIC          |  68|  65|  65| 125| 115|  80|Synchronize |Trace       |FULL|
283|SURSKIT      |BUG/WATER        |  40|  30|  32|  50|  52|  65|Swift Swim  | -          |BASE|
284|MASQUERAIN   |BUG/FLYING       |  70|  60|  62|  80|  82|  60|Intimidate  | -          |FULL|SilverPowder (rare)
285|SHROOMISH    |GRASS            |  60|  40|  60|  40|  60|  35|Effect Spore|Poison Heal |BASE|Kebia Berry (rare)
286|BRELOOM      |GRASS/FIGHTING   |  60| 130|  80|  60|  60|  70|Effect Spore|Poison Heal |FULL|Kebia Berry (rare)
287|SLAKOTH      |NORMAL           |  60|  60|  60|  35|  35|  30|Truant      | -          |BASE|
288|VIGOROTH     |NORMAL           |  80|  80|  80|  55|  55|  90|Vital Spirit| -          |MID |
289|SLAKING      |NORMAL           | 150| 160| 100|  95|  65| 100|Truant      | -          |FULL|
290|NINCADA      |BUG/GROUND       |  31|  45|  90|  30|  30|  40|Compoundeyes| -          |BASE|
291|NINJASK      |BUG/FLYING       |  61|  90|  45|  50|  50| 160|Speed Boost | -          |FULL|
292|SHEDINJA     |BUG/GHOST        |   1|  90|  45|  30|  30|  40|Wonder Guard| -          |FULL|
293|WHISMUR      |NORMAL           |  64|  51|  23|  51|  23|  28|Soundproof  | -          |BASE|Chesto Berry (rare)
294|LOUDRED      |NORMAL           |  84|  71|  43|  71|  43|  48|Soundproof  | -          |MID |Chesto Berry (rare)
295|EXPLOUD      |NORMAL           | 104|  91|  63|  91|  63|  68|Soundproof  | -          |FULL|Chesto Berry (rare)
296|MAKUHITA     |FIGHTING         |  72|  60|  30|  20|  30|  25|Thick Fat   |Guts        |BASE|
297|HARIYAMA     |FIGHTING         | 144| 120|  60|  40|  60|  50|Thick Fat   |Guts        |FULL|King’s Rock (rare)
298|AZURILL      |NORMAL           |  50|  20|  40|  20|  40|  20|Thick Fat   |Huge Power  |BASE|
299|NOSEPASS     |ROCK             |  30|  45| 135|  45|  90|  30|Sturdy      |Magnet Pull |BASE|Hard Stone (rare)
300|SKITTY       |NORMAL           |  50|  45|  45|  35|  35|  50|Cute Charm  |Normalize   |BASE|Leppa Berry (rare)
301|DELCATTY     |NORMAL           |  70|  65|  65|  55|  55|  70|Cute Charm  |Normalize   |FULL|Leppa Berry (rare)
302|SABLEYE      |DARK/GHOST       |  50|  75|  75|  65|  65|  50|Keen Eye    |Stall       |FULL|
303|MAWILE       |STEEL            |  50|  85|  85|  55|  55|  50|Hyper Cutter|Intimidate  |FULL|Occa Berry (rare)
304|ARON         |STEEL/ROCK       |  50|  70| 100|  40|  40|  30|Sturdy      |Rock Head   |BASE|Hard Stone (rare)
305|LAIRON       |STEEL/ROCK       |  60|  90| 140|  50|  50|  40|Sturdy      |Rock Head   |MID |Hard Stone (rare)
306|AGGRON       |STEEL/ROCK       |  70| 110| 180|  60|  60|  50|Sturdy      |Rock Head   |FULL|Hard Stone (rare)
307|MEDITITE     |FIGHTING/PSYCHIC |  30|  40|  55|  40|  55|  60|Pure Power  | -          |BASE|
308|MEDICHAM     |FIGHTING/PSYCHIC |  60|  60|  75|  60|  75|  80|Pure Power  | -          |FULL|
309|ELECTRIKE    |ELECTRIC         |  40|  45|  40|  65|  40|  65|Static      |Lightningrod|BASE|
310|MANECTRIC    |ELECTRIC         |  70|  75|  60| 105|  60| 105|Static      |Lightningrod|FULL|
311|PLUSLE       |ELECTRIC         |  60|  50|  40|  85|  75|  95|Plus        | -          |FULL|
312|MINUN        |ELECTRIC         |  60|  40|  50|  75|  85|  95|Minus       | -          |FULL|
313|VOLBEAT      |BUG              |  65|  73|  55|  47|  75|  85|Illuminate  |Swarm       |FULL|
314|ILLUMISE     |BUG              |  65|  47|  55|  73|  75|  85|Oblivious   |Tinted Lens |FULL|
315|ROSELIA      |GRASS/POISON     |  50|  60|  45| 100|  80|  65|Natural Cure|Poison Point|MID |Poison Barb (rare)
316|GULPIN       |POISON           |  70|  43|  53|  43|  53|  40|Liquid Ooze |Sticky Hold |BASE|Big Pearl (rare)
317|SWALOT       |POISON           | 100|  73|  83|  73|  83|  55|Liquid Ooze |Sticky Hold |FULL|Big Pearl (rare)
318|CARVANHA     |WATER/DARK       |  45|  90|  20|  65|  20|  65|Rough Skin  | -          |BASE|DeepSeaTooth (rare)
319|SHARPEDO     |WATER/DARK       |  70| 120|  40|  95|  40|  95|Rough Skin  | -          |FULL|DeepSeaTooth (rare)
320|WAILMER      |WATER            | 130|  70|  35|  70|  35|  60|Water Veil  |Oblivious   |BASE|
321|WAILORD      |WATER            | 170|  90|  45|  90|  45|  60|Water Veil  |Oblivious   |FULL|
322|NUMEL        |FIRE/GROUND      |  60|  60|  40|  65|  45|  35|Oblivious   |Simple      |BASE|Rawst Berry (100%)
323|CAMERUPT     |FIRE/GROUND      |  70| 100|  70| 105|  75|  40|Magma Armor |Solid Rock  |FULL|Rawst Berry (100%)
324|TORKOAL      |FIRE             |  70|  85| 140|  85|  70|  20|White Smoke | -          |FULL|
325|SPOINK       |PSYCHIC          |  60|  25|  35|  70|  80|  60|Thick Fat   |Own Tempo   |BASE|Tanga Berry (rare)
326|GRUMPIG      |PSYCHIC          |  80|  45|  65|  90| 110|  80|Thick Fat   |Own Tempo   |FULL|Tanga Berry (rare)
327|SPINDA       |NORMAL           |  60|  60|  60|  60|  60|  60|Own Tempo   |Tangled Feet|FULL|Chesto Berry (rare)
328|TRAPINCH     |GROUND           |  45| 100|  45|  45|  45|  10|Hyper Cutter|Arena Trap  |BASE|Soft Sand (rare)
329|VIBRAVA      |GROUND/DRAGON    |  50|  70|  50|  50|  50|  70|Levitate    |--          |MID |
330|FLYGON       |GROUND/DRAGON    |  80| 100|  80|  80|  80| 100|Levitate    |--          |FULL|
331|CACNEA       |GRASS            |  50|  85|  40|  85|  40|  35|Sand Veil   | -          |BASE|Sticky Barb (rare)
332|CACTURNE     |GRASS/DARK       |  70| 115|  60| 115|  60|  55|Sand Veil   | -          |FULL|Sticky Barb (rare)
333|SWABLU       |NORMAL/FLYING    |  45|  40|  60|  40|  75|  50|Natural Cure| -          |BASE|
334|ALTARIA      |DRAGON/FLYING    |  75|  70|  90|  70| 105|  80|Natural Cure| -          |FULL|
335|ZANGOOSE     |NORMAL           |  73| 115|  60|  60|  60|  90|Immunity    | -          |FULL|Quick Claw (rare)
336|SEVIPER      |POISON           |  73| 100|  60| 100|  60|  65|Shed Skin   | -          |FULL|
337|LUNATONE     |ROCK/PSYCHIC     |  70|  55|  65|  95|  85|  70|Levitate    | -          |FULL|Moon Stone (rare)
338|SOLROCK      |ROCK/PSYCHIC     |  70|  95|  85|  55|  65|  70|Levitate    | -          |FULL|Sun Stone (rare)
339|BARBOACH     |WATER/GROUND     |  50|  48|  43|  46|  41|  60|Oblivious   |Anticipation|BASE|
340|WHISCASH     |WATER/GROUND     | 110|  78|  73|  76|  71|  60|Oblivious   |Anticipation|FULL|
341|CORPHISH     |WATER            |  43|  80|  65|  50|  35|  35|Hyper Cutter|Shell Armor |BASE|
342|CRAWDAUNT    |WATER/DARK       |  63| 120|  85|  90|  55|  55|Hyper Cutter|Shell Armor |FULL|
343|BALTOY       |GROUND/PSYCHIC   |  40|  40|  55|  40|  70|  55|Levitate    | -          |BASE|
344|CLAYDOL      |GROUND/PSYCHIC   |  60|  70| 105|  70| 120|  75|Levitate    | -          |FULL|
345|LILEEP       |ROCK/GRASS       |  66|  41|  77|  61|  87|  23|Suction Cups| -          |BASE|Big Root (rare)
346|CRADILY      |ROCK/GRASS       |  86|  81|  97|  81| 107|  43|Suction Cups| -          |FULL|Big Root (rare)
347|ANORITH      |ROCK/BUG         |  45|  95|  50|  40|  50|  75|Battle Armor| -          |BASE|
348|ARMALDO      |ROCK/BUG         |  75| 125| 100|  70|  80|  45|Battle Armor| -          |FULL|
349|FEEBAS       |WATER            |  20|  15|  20|  10|  55|  80|Swift Swim  | -          |BASE|
